"title","lat","lng","www","conduse"
"Biblioteca comunale """Don Giovanni Verità""" del Comune e dell'Accademia degli Incamminati","44,15687460408380","11,79244891066920","http://www.comune.modigliana.fc.it/main/index.php?id_pag=166","http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0038_orari"
"Biblioteca """Maurizio Bufalini"""","44,13465786211430","12,25967383316830","http://www.ausl-cesena.emr.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0013_orari"
"Biblioteca del Museo del Patrimonio Industriale","44,52201915608110","11,33433631467640","http://www.comune.bologna.it/patrimonioindustriale/sito/it/documentazioni/biblioteca.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0313_orari"
"Biblioteca del Quartiere Cesuola - Ponte Abbadesse","44,12550786043900","12,24400049885630",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0125_orari"
"Biblioteca comunale","44,26707289411340","10,93856106579980","http://www.comune.montese.mo.it/uffici/pag136.aspx","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0095_orari"
"Biblioteca comunale","44,51832051060480","10,19947965610350","http://www.comune.tizzano-val-parma.pr.it/page.asp?IDCategoria=2084&IDSezione=17933&ID=326146","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0203_orari"
"Biblioteca storica """Lelio Pasolini"""","44,0746236","12,3264552",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0032_orari"
"Biblioteca comunale """Francesco Selmi"""","44,47987980279400","11,00658212644080","http://www.comune.vignola.mo.it/uffici/biblioteca__auris__francesco_selmi_e_archivio_storico/index.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0127_orari"
"Biblioteca comunale """Francesco Selmi"""","44,47987980279400","11,00658212644080","http://www.auris.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0127_orari"
"Biblioteca del Quartiere Cervese Nord - San Giorgio di Cesena","44,13667189659490","12,23135715458030",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0128_orari"
"Biblioteca comunale","44,23162578355120","10,77148453154730","http://www.cedoc.mo.it/biblioteca_sestola.php","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0124_orari"
"Biblioteca comunale","44,19871483089670","10,93595739304980","http://www.gentedigaggio.com","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0193_orari"
"Biblioteca comunale """Mario Luzi"""","44,70102015634940","11,40411433942590","http://www.comune.san-pietro-in-casale.bo.it/biblio.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0222_orari"
