"title","lat","lng","www","conduse"
"Museo Etnografico di Valliano","43,93578934625050","12,56123070116420","http://www.comune.montescudo.rn.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN007"
"Musei del Seminario Vescovile","44,50777110325970","9,63170637023393","http://www.unitapastoralealtavaltaroceno.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR032"
"Galleria Alberoni","45,03629385085110","9,72476686162670","http://www.galleriaalberoni.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC012"
"Pinacoteca Civica Il Guercino","44,83551607130700","11,36105968683230","http://dati.emilia-romagna.it/id/ibc/guercino.comune.cento.fe.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE007"
"Museo dei Burattini """L. Preti"""","44,72198065310480","11,14929725749370",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO072"
"Raccolta Storica e Archeologica","43,93903424084730","12,71393773035750",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN023"
"Museo Gazzola","45,05513521625900","9,68824026920884","http://www.istitutogazzola.it/museo.asp","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC025"
"Collezione d'Arte Antica, Moderna e Contemporanea Unicredit","44,49559730388570","11,34867423479360",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO098"
"Museo di Antropologia","44,49613723761350","11,35430265208060","http://www.sma.unibo.it/antropologia/index.html","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO061"
"Ecomuseo delle Erbe Palustri","44,44949883804610","12,04937801820410","http://www.ecomuseoerbepalustri.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA026"
"Museo Pietro Mascagni","44,38833541388300","11,82623463748410","http://www.comune.bagnaradiromagna.ra.it/contenuti/index.php?t=museo&ref=3&id=2","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA063"
"Museo Storico di Montese","44,26797075089550","10,93843685870320","http://www.museo.comune.montese.mo.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO029"
"Musei del Duomo","44,64643173241350","10,92565746980820","http://www.duomodimodena.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO004"
"Pinacoteca Civica","44,71385932312570","11,30676787799310","http://www.comune.pievedicento.bo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO114"
"Museo Etnografico """Sgurì"""","44,51195763559810","12,11477744879980","http://www.museoetnosguri.it/wordpress/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA068"
"Museo dell'Ordine Costantiniano di San Giorgio","44,80227516218190","10,32772901694100","http://www.museocostantinianodellasteccata.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR060"
"Museo Mulino Sapignoli","12,4087572098","44,0146387248",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN039"
"Museo della Rocca","44,86872162248330","9,86670739516772","http://www.castellarquato.com/turismo/musei/rocca/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC030"
"Museo Archeologico Ambientale - Sezione espositiva della Terramara","44,54586161251030","11,19430031521570",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO145"
"Museo dei Burattini","44,53788033827120","11,53647950654010","http://www.comune.budrio.bo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO046"
"Museo delle Tradizioni e della Cultura Materiale del Copparese """La Tratta"""","44,90022477196340","11,83283507738320","http://www.comune.copparo.fe.it/nqcontent.cfm?a_id=1","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE026"
"Museo Civico e Parco Archeologico","44,86033275560340","9,54355959931583","http://www.archeotravo.it/index.php?ID_menu=10&language=ita","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC017"
"Museo Martino Jasoni","44,50178788473680","9,92991635649045",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR059"
"Museo Tipografico """F. Libassi"""","44,80762453949940","10,18137243933420",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR050"
"Museo Luigi Illica","44,85191904620450","9,86737260518953","http://www.comune.castellarquato.pc.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC005"
"Museo Naturalistico Ente Parco Sasso Simone e Simoncello","43,81849856756730","12,27359172160030","http://www.parcosimone.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN044"
"Museo di Zoologia","44,49613723761350","11,35430265208060","http://www.sma.unibo.it/zoologia/index.html","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO059"
"Museo di Anatomia","44,64906493176960","10,92111653161660","http://www.museianatomici.unimo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO056"
"Museo della Civiltà Contadina """A. Motti"""","44,40172292789180","10,46804318258070",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE020"
"Museo Civico di Belriguardo","44,75279662297470","11,75592403701130","http://www.voghieraonline.it/199/museo-civico-di-belriguardo","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE015"
"Museo del Mondo Piccolo","44,97059856360980","10,22177953730560","http://www.mondopiccolofontanelle.it/fontanelle/Musei/museo%20fontanelle/Museo%20mondopiccolo.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR062"
"Museo Interreligioso di Bertinoro","44,14752355555540","12,13267260541370","http://www.museointerreligioso.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC031"
"Museo Civico di Storia Naturale","44,83823061593940","11,62241771438510","http://www.comune.fe.it/storianaturale","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE009"
"Museo Civico Archeologico Etnologico","44,64823802812550","10,92103878092110","http://www.comune.modena.it/museoarcheologico","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO018"
"Museo Astronomico Geofisico","44,64803602828260","10,92980896371750","http://www.museoastrogeo.unimo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO058"
"Museo della Stampa del quotidiano """Libertà"""","45,05204907039580","9,70278353511675",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC037"
"Museo storico di Fisiologia","44,49850272366060","11,35604345477550","http://www.dibinem.unibo.it/it/biblioteca/musei","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO079"
"Ecomuseo della Collina e del Vino","11,0317395","44,4375088","http://www.ecomuseoserravalle.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO119"
"Museo Morandi","44,50267906915080","11,33679703420920","http://www.museomorandi.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO104"
"Museo di San Giuseppe","44,48937639195950","11,32581349381060",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO073"
